384.25,1.304571658389,514,379.5,389.0
394.25,1.306436242676,515,388.5,400.0
406.25,1.308294624106,516,399.5,413.0
419.25,1.310204106585,517,412.5,426.0
433.75,1.314090408897,518,425.5,442.0
450.75,1.315953673935,519,441.5,460.0
471.75,1.317812325573,520,459.5,484.0
496.25,1.319739427185,521,483.5,509.0
523.25,1.321597756958,522,508.5,538.0
554.75,1.323507791773,523,537.5,572.0
590.75,1.327389508502,524,571.5,610.0
632.75,1.329253623899,525,609.5,656.0
685.25,1.33111197354,526,655.5,715.0
750.25,1.33302287461,527,714.5,786.0
833.0,1.336899457391,528,785.5,880.5
384.25,1.346223360316,530,379.5,389.0
394.25,1.348087757842,531,388.5,400.0
406.25,1.349945658461,532,399.5,413.0
419.25,1.35185779136,533,412.5,426.0
433.75,1.355739059067,534,425.5,442.0
450.75,1.35760205787,535,441.5,460.0
471.75,1.359460375722,536,459.5,484.0
496.25,1.361378639952,537,483.5,509.0
523.25,1.363236957804,538,508.5,538.0
554.75,1.365148375448,539,537.5,572.0
590.75,1.369036958631,540,571.5,610.0
632.75,1.370900358772,541,609.5,656.0
685.25,1.372764426486,542,655.5,715.0
750.25,1.374622656918,543,714.5,786.0
833.0,1.378497773425,544,785.5,880.5
384.25,1.386318192895,546,379.5,389.0
394.25,1.388182793077,547,388.5,400.0
406.25,1.390041190402,548,399.5,413.0
419.25,1.391951459662,549,412.5,426.0
433.75,1.395836959298,550,425.5,442.0
450.75,1.397700343545,551,441.5,460.0
471.75,1.399565440432,552,459.5,484.0
496.25,1.401429623381,553,483.5,509.0
523.25,1.403287857787,554,508.5,538.0
554.75,1.405197674052,555,537.5,572.0
590.75,1.409086976465,556,571.5,610.0
632.75,1.410950475947,557,609.5,656.0
685.25,1.412815076129,558,655.5,715.0
750.25,1.414673207219,559,714.5,786.0
833.0,1.418546324984,560,785.5,880.5
384.25,1.427852123992,562,379.5,389.0
394.25,1.429710342503,563,388.5,400.0
406.25,1.431629043833,564,399.5,413.0
419.25,1.433486876901,565,412.5,426.0
433.75,1.437368609524,566,425.5,442.0
450.75,1.439233273284,567,441.5,460.0
471.75,1.441096876081,568,459.5,484.0
496.25,1.442965060488,569,483.5,509.0
523.25,1.444823390261,570,508.5,538.0
554.75,1.446732908503,571,537.5,572.0
590.75,1.45061742665,572,571.5,610.0
632.75,1.452481176472,573,609.5,656.0
685.25,1.454339057223,574,655.5,715.0
750.25,1.456251058992,575,714.5,786.0
833.0,1.460128659026,576,785.5,880.5
384.25,1.467948824183,578,379.5,389.0
